,0,1,2,3
2921,eventual,0.0,0.0,1.0
2922,eventually,0.0,0.0,1.0
2923,ever,0.0,0.0,1.0
2924,everett,0.0,0.0,1.0
2925,everpresent,0.0,0.0,1.0
2926,every,0.125,0.0,0.0
2927,everybody,0.0,0.0,1.0
2928,everyday,0.5,0.25,0.0
2929,everyman,0.0,0.125,0.0
2930,everyone,0.0,0.0,1.0
2931,everything,0.0,0.0,1.0
2932,everywhere,0.375,0.0,0.0
2933,evidence,0.0,0.0,1.0
2934,evident,0.625,0.0,0.0
2935,evil,0.75,0.875,0.0
2936,evita,0.0,0.0,1.0
2937,evocative,0.0,0.0,1.0
2938,evoke,0.375,0.25,0.0
2939,evokes,0.0,0.0,1.0
2940,evolution,0.0,0.0,1.0
2941,evolves,0.0,0.0,1.0
2942,ex,0.0,0.0,1.0
2943,exact,0.125,0.0,0.0
2944,exactly,0.375,0.0,0.0
2945,exaggerated,0.125,0.5,0.0
2946,exaggeration,0.375,0.25,0.0
2947,examination,0.0,0.125,0.0
2948,examine,0.375,0.0,0.0
2949,examined,0.0,0.0,1.0
2950,examines,0.0,0.0,1.0
2951,examining,0.0,0.0,1.0
2952,example,0.125,0.0,0.0
2953,exceedingly,0.0,0.125,0.0
2954,exceeds,0.0,0.0,1.0
2955,excel,0.0,0.25,0.0
2956,excellent,1.0,0.0,0.0
2957,excels,0.0,0.0,1.0
2958,except,0.0,0.0,1.0
2959,excepting,0.0,0.0,1.0
2960,exception,0.0,0.625,0.0
2961,exceptional,0.25,0.375,0.0
2962,exceptionally,0.0,0.0,1.0
2963,excerpt,0.0,0.0,1.0
2964,excess,0.375,0.5,0.0
2965,excessive,0.125,0.5,0.0
2966,excessively,0.125,0.25,0.0
2967,exchange,0.125,0.5,0.0
2968,excised,0.0,0.0,1.0
2969,excited,0.5,0.5,0.0
2970,excitement,0.5,0.5,0.0
2971,exciting,0.375,0.0,0.0
2972,exclusive,0.0,0.75,0.0
2973,exclusively,0.25,0.25,0.0
2974,excruciating,0.25,0.75,0.0
2975,excruciatingly,0.0,0.125,0.0
2976,excursion,0.0,0.125,0.0
2977,excuse,0.0,0.75,0.0
2978,executed,0.0,0.0,1.0
2979,execution,0.0,0.375,0.0
2980,executive,0.25,0.0,0.0
2981,exercise,0.0,0.25,0.0
2982,exhale,0.0,0.0,1.0
2983,exhausted,0.375,0.25,0.0
2984,exhausting,0.25,0.625,0.0
2985,exhibit,0.125,0.0,0.0
2986,exhibited,0.0,0.0,1.0
2987,exhibiting,0.0,0.0,1.0
2988,exhilarating,0.625,0.0,0.0
2989,exhilaration,0.5,0.5,0.0
2990,exist,0.125,0.0,0.0
2991,existed,0.0,0.0,1.0
2992,existence,0.0,0.0,1.0
2993,existential,0.0,0.125,0.0
2994,existing,0.125,0.375,0.0
2995,exists,0.0,0.0,1.0
2996,exit,0.0,0.25,0.0
2997,exorcist,0.125,0.25,0.0
2998,exotic,0.5,0.0,0.0
2999,exotica,0.0,0.0,1.0
3000,expand,0.25,0.0,0.0
3001,expect,0.25,0.25,0.0
3002,expectation,0.5,0.125,0.0
3003,expected,0.0,0.125,0.0
3004,expecting,0.0,0.0,1.0
3005,expects,0.0,0.0,1.0
3006,expense,0.0,0.25,0.0
3007,expensive,0.5,0.0,0.0
3008,experience,0.125,0.25,0.0
3009,experienced,0.5,0.0,0.0
3010,experiencing,0.0,0.0,1.0
3011,experiment,0.0,0.0,1.0
3012,experimental,0.5,0.0,0.0
3013,expert,0.625,0.0,0.0
3014,expertly,0.125,0.0,0.0
3015,explain,0.25,0.0,0.0
3016,explained,0.0,0.0,1.0
3017,explaining,0.0,0.0,1.0
3018,explains,0.0,0.0,1.0
3019,explanation,0.125,0.0,0.0
3020,expletive,0.0,0.5,0.0
3021,explicit,0.5,0.0,0.0
3022,explicitly,0.25,0.0,0.0
3023,explode,0.0,0.25,0.0
3024,explodes,0.0,0.0,1.0
3025,exploding,0.0,0.0,1.0
3026,exploit,0.375,0.125,0.0
3027,exploitation,0.0,0.0,1.0
3028,exploitative,0.0,0.0,1.0
3029,exploited,0.5,0.0,0.0
3030,exploiting,0.0,0.0,1.0
3031,exploitive,0.0,0.0,1.0
3032,exploration,0.25,0.125,0.0
3033,explore,0.125,0.0,0.0
3034,explored,0.0,0.0,1.0
3035,explores,0.0,0.0,1.0
3036,exploring,0.0,0.0,1.0
3037,explosion,0.25,0.125,0.0
3038,explosive,0.25,0.5,0.0
3039,expose,0.125,0.75,0.0
3040,exposed,0.125,0.75,0.0
3041,exposing,0.0,0.0,1.0
3042,exposition,0.0,0.0,1.0
3043,expository,0.0,0.0,1.0
3044,exposure,0.125,0.75,0.0
3045,express,0.125,0.625,0.0
3046,expressed,0.5,0.0,0.0
3047,expressing,0.0,0.0,1.0
3048,expression,0.0,0.375,0.0
3049,expressive,0.375,0.125,0.0
3050,exquisite,0.5,0.25,0.0
3051,exquisitely,0.375,0.0,0.0
3052,extended,0.375,0.25,0.0
3053,extensive,0.375,0.0,0.0
3054,extent,0.0,0.0,1.0
3055,exterior,0.375,0.0,0.0
3056,extra,0.375,0.5,0.0
3057,extraneous,0.25,0.625,0.0
3058,extraordinarily,0.0,0.375,0.0
3059,extraordinary,0.625,0.375,0.0
3060,extravaganza,0.0,0.0,1.0
3061,extreme,0.25,0.25,0.0
3062,extremely,0.625,0.125,0.0
3063,exuberance,0.5,0.0,0.0
3064,exuberant,0.375,0.375,0.0
3065,exudes,0.0,0.0,1.0
3066,eye,0.75,0.25,0.0
3067,eyebrow,0.0,0.0,1.0
3068,eyecatching,0.0,0.0,1.0
3069,eyeopening,0.0,0.0,1.0
3070,eyepopping,0.0,0.0,1.0
3071,eyre,0.0,0.0,1.0
3072,fable,0.125,0.75,0.0
3073,fabric,0.0,0.0,1.0
3074,fabulous,0.875,0.25,0.0
3075,facade,0.0,0.5,0.0
3076,face,0.125,0.5,0.0
3077,faced,0.0,0.0,1.0
3078,faceless,0.0,0.5,0.0
3079,faceoff,0.0,0.0,1.0
3080,facet,0.125,0.0,0.0
3081,facial,0.0,0.0,1.0
3082,facile,0.5,0.5,0.0
3083,facing,0.0,0.25,0.0
3084,fact,0.375,0.0,0.0
3085,factor,0.0,0.0,1.0
3086,factory,0.0,0.0,1.0
3087,factual,0.5,0.0,0.0
3088,faculty,0.125,0.0,0.0
3089,fade,0.5,0.375,0.0
3090,faded,0.125,0.375,0.0
3091,fail,0.0,0.5,0.0
3092,failed,0.0,0.0,1.0
3093,failing,0.5,0.375,0.0
3094,fails,0.0,0.0,1.0
3095,failure,0.5,0.625,0.0
3096,faint,0.375,0.75,0.0
3097,faintest,0.0,0.0,1.0
3098,fair,0.75,0.625,0.0
3099,fairly,0.375,0.375,0.0
3100,fairy,0.0,0.125,0.0
3101,fairytale,0.625,0.0,0.0
3102,faith,0.0,0.0,1.0
3103,faithful,0.625,0.625,0.0
3104,faithfulness,0.625,0.25,0.0
3105,fake,0.125,0.875,0.0
3106,falcon,0.0,0.0,1.0
3107,fall,0.375,0.5,0.0
3108,fallen,0.125,0.25,0.0
3109,falling,0.25,0.375,0.0
3110,false,0.25,0.875,0.0
3111,falter,0.125,0.625,0.0
3112,fame,0.5,0.25,0.0
3113,familiar,0.5,0.125,0.0
3114,familiarity,0.5,0.375,0.0
3115,family,0.0,0.0,1.0
3116,famous,0.375,0.0,0.0
3117,fan,0.125,0.0,0.0
3118,fanciful,0.5,0.75,0.0
3119,fancy,0.5,0.625,0.0
3120,fang,0.0,0.0,1.0
3121,fanny,0.0,0.0,1.0
3122,fantastic,0.75,0.625,0.0
3123,fantasy,0.0,0.5,0.0
3124,far,0.375,0.0,0.0
3125,faraway,0.25,0.0,0.0
3126,farce,0.5,0.25,0.0
3127,farcical,0.5,0.25,0.0
3128,fare,0.0,0.0,1.0
3129,farewell,0.0,0.0,1.0
3130,farfetched,0.625,0.125,0.0
3131,fargo,0.0,0.0,1.0
3132,farley,0.0,0.0,1.0
3133,farm,0.0,0.0,1.0
3134,farmer,0.0,0.0,1.0
3135,farrelly,0.0,0.0,1.0
3136,farther,0.0,0.125,0.0
3137,fascinated,0.125,0.0,0.0
3138,fascinating,0.5,0.0,0.0
3139,fascination,0.5,0.25,0.0
3140,fascist,0.0,0.0,1.0
3141,fashion,0.5,0.0,0.0
3142,fashioned,0.0,0.0,1.0
3143,fashioning,0.0,0.0,1.0
3144,fast,0.5,0.625,0.0
3145,faster,0.0,0.0,1.0
3146,fastpaced,0.0,0.0,1.0
3147,fat,0.75,0.0,0.0
3148,fatal,0.625,0.75,0.0
3149,fatale,0.0,0.0,1.0
3150,fate,0.0,0.0,1.0
3151,father,0.0,0.0,1.0
3152,fatherson,0.0,0.0,1.0
3153,fathom,0.0,0.0,1.0
3154,fatigue,0.25,0.5,0.0
3155,fatuous,0.375,0.0,0.0
3156,fault,0.0,0.875,0.0
3157,favor,0.75,0.25,0.0
3158,favorably,0.5,0.0,0.0
3159,favorite,0.375,0.125,0.0
3160,favreau,0.0,0.0,1.0
3161,faye,0.0,0.0,1.0
3162,fbi,0.0,0.0,1.0
3163,fear,0.625,0.875,0.0
3164,feared,0.0,0.0,1.0
3165,fearless,0.25,0.125,0.0
3166,feast,0.25,0.25,0.0
3167,feat,0.375,0.125,0.0
3168,feather,0.125,0.0,0.0
3169,feature,0.375,0.25,0.0
3170,featured,0.0,0.125,0.0
3171,featurelength,0.0,0.0,1.0
3172,featuring,0.0,0.0,1.0
3173,february,0.0,0.0,1.0
3174,fed,0.0,0.0,1.0
3175,federal,0.0,0.0,1.0
3176,feeble,0.375,0.5,0.0
3177,feebles,0.0,0.0,1.0
3178,feed,0.5,0.5,0.0
3179,feel,0.375,0.25,0.0
3180,feelgood,0.0,0.0,1.0
3181,feeling,0.125,0.25,0.0
3182,feisty,0.75,0.25,0.0
3183,felicia,0.0,0.0,1.0
3184,felix,0.0,0.0,1.0
3185,fell,0.0,0.625,0.0
3186,fellini,0.0,0.0,1.0
3187,fellow,0.125,0.0,0.0
3188,felt,0.0,0.0,1.0
3189,female,0.0,0.0,1.0
3190,feminist,0.0,0.0,1.0
3191,femme,0.0,0.0,1.0
3192,fence,0.0,0.0,1.0
3193,fenton,0.0,0.0,1.0
3194,fernando,0.0,0.0,1.0
3195,ferrara,0.0,0.0,1.0
3196,ferris,0.0,0.0,1.0
3197,fertile,0.75,0.0,0.0
3198,festival,0.0,0.0,1.0
3199,fetish,0.375,0.125,0.0
3200,fever,0.25,0.375,0.0
3201,fewer,0.0,0.0,1.0
3202,fickle,0.0,0.375,0.0
3203,fiction,0.0,0.75,0.0
3204,fictional,0.0,0.0,1.0
3205,fictionalized,0.0,0.0,1.0
3206,fiddle,0.25,0.125,0.0
3207,fidelity,0.625,0.25,0.0
3208,field,0.25,0.0,0.0
3209,fiennes,0.0,0.0,1.0
3210,fierce,0.375,0.625,0.0
3211,fiery,0.375,0.375,0.0
3212,fifteen,0.0,0.0,1.0
3213,fifth,0.0,0.0,1.0
3214,fifty,0.0,0.0,1.0
3215,figgis,0.0,0.0,1.0
3216,fight,0.125,0.25,0.0
3217,fighter,0.0,0.0,1.0
3218,fighting,0.0,0.0,1.0
3219,figure,0.25,0.375,0.0
3220,figured,0.0,0.0,1.0
3221,figuring,0.0,0.0,1.0
3222,file,0.0,0.0,1.0
3223,fill,0.25,0.375,0.0
3224,filled,0.25,0.0,0.0
3225,filler,0.0,0.0,1.0
3226,filling,0.0,0.0,1.0
3227,film,0.0,0.0,1.0
3228,filmed,0.0,0.0,1.0
3229,filmgoers,0.0,0.0,1.0
3230,filming,0.0,0.0,1.0
3231,filmmaker,0.0,0.0,1.0
3232,filmmaking,0.0,0.0,1.0
3233,filter,0.0,0.0,1.0
3234,filtered,0.0,0.0,1.0
3235,filthy,0.125,0.875,0.0
3236,final,0.0,0.625,0.0
3237,finale,0.0,0.0,1.0
3238,finally,0.0,0.0,1.0
3239,financial,0.25,0.0,0.0
3240,fincher,0.0,0.0,1.0
3241,find,0.625,0.125,0.0
3242,finding,0.0,0.0,1.0
3243,fine,0.625,0.125,0.0
3244,finely,0.625,0.0,0.0
3245,finesse,0.125,0.0,0.0
3246,finest,0.0,0.0,1.0
3247,finger,0.0,0.0,1.0
3248,fingernail,0.0,0.0,1.0
3249,fingerprint,0.0,0.625,0.0
3250,finish,0.625,0.125,0.0
3251,finished,0.75,0.5,0.0
3252,finney,0.0,0.0,1.0
3253,fiona,0.0,0.0,1.0
3254,fiorentino,0.0,0.0,1.0
3255,fire,0.375,0.75,0.0
3256,fired,0.0,0.0,1.0
3257,firestorm,0.25,0.0,0.0
3258,firework,0.0,0.0,1.0
3259,firing,0.25,0.0,0.0
3260,firm,0.875,0.75,0.0
3261,firmly,0.5,0.0,0.0
3262,first,0.625,0.0,0.0
3263,firstclass,0.0,0.0,1.0
3264,firstrate,0.0,0.0,1.0
3265,firsttime,0.0,0.0,1.0
3266,fischer,0.0,0.0,1.0
3267,fish,0.0,0.25,0.0
3268,fishburne,0.0,0.0,1.0
3269,fisher,0.0,0.0,1.0
3270,fishin,0.0,0.0,1.0
3271,fishing,0.0,0.0,1.0
3272,fishoutofwater,0.0,0.0,1.0
3273,fist,0.0,0.0,1.0
3274,fit,0.75,0.5,0.0
3275,fitfully,0.25,0.0,0.0
3276,fitting,0.625,0.0,0.0
3277,fitzgerald,0.25,0.0,0.0
3278,five,0.0,0.0,1.0
3279,fix,0.0,0.5,0.0
3280,fixed,0.0,0.75,0.0
3281,fizzle,0.375,0.125,0.0
3282,flag,0.5,0.25,0.0
3283,flair,0.375,0.0,0.0
3284,flamboyant,0.5,0.375,0.0
3285,flame,0.0,0.0,1.0
3286,flanders,0.0,0.0,1.0
3287,flash,0.375,0.5,0.0
3288,flashback,0.0,0.25,0.0
3289,flashing,0.0,0.0,1.0
3290,flashy,0.25,0.5,0.0
3291,flat,0.5,0.625,0.0
3292,flatulence,0.0,0.0,1.0
3293,flavor,0.125,0.375,0.0
3294,flaw,0.0,0.125,0.0
3295,flawed,0.25,0.0,0.0
3296,flawless,0.0,0.375,0.0
3297,fled,0.0,0.0,1.0
3298,fleeting,0.125,0.0,0.0
3299,fleming,0.0,0.0,1.0
3300,flesh,0.0,0.0,1.0
3301,fleshandblood,0.0,0.0,1.0
3302,fleshed,0.0,0.0,1.0
3303,fleshing,0.0,0.0,1.0
3304,flew,0.0,0.0,1.0
3305,flick,0.125,0.25,0.0
3306,flight,0.25,0.0,0.0
3307,flimsy,0.0,0.5,0.0
3308,flintstone,0.0,0.0,1.0
3309,flip,0.25,0.5,0.0
3310,flipper,0.0,0.0,1.0
3311,flirt,0.625,0.0,0.0
3312,flirting,0.625,0.0,0.0
3313,float,0.0,0.0,1.0
3314,floating,0.0,0.625,0.0
3315,flock,0.0,0.0,1.0
3316,flood,0.0,0.5,0.0
3317,floor,0.375,0.25,0.0
3318,flop,0.375,0.625,0.0
3319,flora,0.0,0.25,0.0
3320,florence,0.0,0.0,1.0
3321,flounder,0.125,0.25,0.0
3322,floundering,0.0,0.0,1.0
3323,flourish,0.125,0.0,0.0
3324,flow,0.0,0.125,0.0
3325,flower,0.375,0.0,0.0
3326,flowing,0.25,0.125,0.0
3327,floyd,0.0,0.0,1.0
3328,flubber,0.0,0.0,1.0
3329,fluff,0.25,0.75,0.0
3330,fluffy,0.0,0.0,1.0
3331,fluid,0.25,0.125,0.0
3332,flute,0.125,0.0,0.0
3333,fly,0.25,0.625,0.0
3334,flying,0.25,0.25,0.0
3335,flynn,0.0,0.0,1.0
3336,flynt,0.0,0.0,1.0
3337,focal,0.0,0.0,1.0
3338,focus,0.25,0.0,0.0
3339,focused,0.375,0.0,0.0
3340,focusing,0.125,0.0,0.0
3341,fodder,0.125,0.0,0.0
3342,foe,0.0,0.0,1.0
3343,fog,0.375,0.375,0.0
3344,foible,0.0,0.0,1.0
3345,foil,0.625,0.0,0.0
3346,fold,0.125,0.25,0.0
3347,foley,0.0,0.0,1.0
3348,folk,0.0,0.0,1.0
3349,follow,0.375,0.0,0.0
3350,followed,0.0,0.0,1.0
3351,following,0.125,0.0,0.0
3352,follows,0.0,0.0,1.0
3353,followup,0.0,0.0,1.0
3354,fond,0.625,0.5,0.0
3355,fonda,0.0,0.0,1.0
3356,fondness,0.625,0.25,0.0
3357,food,0.0,0.125,0.0
3358,fool,0.625,0.125,0.0
3359,fooled,0.0,0.0,1.0
3360,foolish,0.625,0.375,0.0
3361,foolishness,0.375,0.375,0.0
3362,foot,0.0,0.0,1.0
3363,footage,0.0,0.0,1.0
3364,football,0.0,0.0,1.0
3365,footing,0.0,0.0,1.0
3366,foray,0.375,0.125,0.0
3367,forbidden,0.0,0.0,1.0
3368,force,0.375,0.25,0.0
3369,forced,0.125,0.625,0.0
3370,forceful,0.25,0.5,0.0
3371,forcefully,0.0,0.125,0.0
3372,forcing,0.0,0.0,1.0
3373,ford,0.25,0.375,0.0
3374,fore,0.0,0.0,1.0
3375,foreboding,0.625,0.625,0.0
3376,foreground,0.0,0.0,1.0
3377,forehead,0.0,0.0,1.0
3378,foreign,0.0,0.625,0.0
3379,foreigner,0.0,0.625,0.0
3380,foremost,0.625,0.0,0.0
3381,forest,0.0,0.0,1.0
3382,forever,0.125,0.125,0.0
3383,forge,0.0,0.0,1.0
3384,forget,0.25,0.75,0.0
3385,forgets,0.0,0.0,1.0
3386,forgettable,0.5,0.0,0.0
3387,forgetting,0.0,0.0,1.0
3388,forgive,0.25,0.0,0.0
3389,forgiven,0.0,0.0,1.0
3390,forgot,0.0,0.0,1.0
3391,forgotten,0.0,0.25,0.0
3392,form,0.375,0.0,0.0
3393,forman,0.0,0.0,1.0
3394,format,0.25,0.0,0.0
3395,formed,0.0,0.0,1.0
3396,former,0.0,0.25,0.0
3397,formula,0.125,0.25,0.0
3398,formuladriven,0.0,0.0,1.0
3399,formulaic,0.25,0.375,0.0
3400,forrest,0.0,0.0,1.0
3401,forster,0.0,0.0,1.0
3402,forte,0.25,0.0,0.0
3403,forth,0.0,0.0,1.0
3404,fortress,0.0,0.0,1.0
3405,fortunate,0.875,0.0,0.0
3406,fortunately,0.5,0.0,0.0
3407,fortune,0.25,0.125,0.0
3408,forty,0.0,0.0,1.0
3409,fortyfive,0.0,0.0,1.0
3410,forward,0.25,0.25,0.0
3411,foster,0.375,0.0,0.0
3412,fought,0.0,0.0,1.0
3413,foul,0.375,0.875,0.0
3414,found,0.0,0.0,1.0
3415,foundation,0.0,0.0,1.0
3416,fountain,0.0,0.125,0.0
3417,four,0.0,0.0,1.0
3418,fourth,0.0,0.0,1.0
3419,fox,0.125,0.625,0.0
3420,foxfire,0.0,0.0,1.0
3421,fragile,0.25,0.625,0.0
3422,fragmented,0.0,0.0,1.0
3423,frame,0.25,0.0,0.0
3424,framed,0.0,0.0,1.0
3425,framework,0.0,0.0,1.0
3426,framing,0.25,0.0,0.0
3427,france,0.0,0.0,1.0
3428,francesca,0.0,0.0,1.0
3429,franchise,0.0,0.0,1.0
3430,francie,0.0,0.0,1.0
3431,francis,0.0,0.0,1.0
3432,francisco,0.0,0.0,1.0
3433,franco,0.0,0.0,1.0
3434,francois,0.0,0.0,1.0
3435,francoise,0.0,0.0,1.0
3436,frank,0.5,0.375,0.0
3437,frankel,0.0,0.0,1.0
3438,franken,0.0,0.0,1.0
3439,frankenheimer,0.0,0.0,1.0
3440,frankenstein,0.0,0.0,1.0
3441,frankie,0.0,0.0,1.0
3442,franklin,0.5,0.0,0.0
3443,frankly,0.375,0.0,0.0
3444,frantic,0.5,0.5,0.0
3445,franz,0.0,0.0,1.0
3446,fraser,0.0,0.0,1.0
3447,freak,0.0,0.125,0.0
3448,frears,0.0,0.0,1.0
3449,fred,0.0,0.0,1.0
3450,freddie,0.0,0.0,1.0
3451,freddy,0.0,0.0,1.0
3452,frederic,0.0,0.0,1.0
3453,free,0.5,0.75,0.0
3454,freedom,0.125,0.0,0.0
3455,freely,0.375,0.0,0.0
3456,freeman,0.0,0.625,0.0
3457,freeway,0.375,0.0,0.0
3458,freeze,0.125,0.125,0.0
3459,french,0.0,0.0,1.0
3460,frenetic,0.25,0.5,0.0
3461,frenzy,0.0,0.125,0.0
3462,frequency,0.0,0.0,1.0
3463,frequent,0.125,0.0,0.0
3464,frequently,0.0,0.0,1.0
3465,fresh,0.5,0.75,0.0
3466,freshman,0.0,0.0,1.0
3467,freshness,0.625,0.375,0.0
3468,frey,0.0,0.0,1.0
3469,friday,0.0,0.0,1.0
3470,fridriksson,0.0,0.0,1.0
3471,fried,0.0,0.0,1.0
3472,friedberg,0.0,0.0,1.0
3473,friedman,0.0,0.0,1.0
3474,friend,0.25,0.0,0.0
3475,friendly,0.625,0.25,0.0
3476,friendship,0.125,0.0,0.0
3477,fright,0.375,0.875,0.0
3478,frighten,0.375,0.0,0.0
3479,frightened,0.0,0.125,0.0
3480,frighteners,0.0,0.0,1.0
3481,frightening,0.25,0.625,0.0
3482,frighteningly,0.25,0.0,0.0
3483,fringe,0.125,0.125,0.0
3484,frisky,0.5,0.0,0.0
3485,frivolous,0.0,0.75,0.0
3486,frog,0.0,0.0,1.0
3487,front,0.0,0.125,0.0
3488,frontal,0.0,0.125,0.0
3489,frothy,0.75,0.375,0.0
3490,frown,0.0,0.625,0.0
3491,frozen,0.5,0.875,0.0
3492,fruit,0.0,0.0,1.0
3493,frustrated,0.0,0.5,0.0
3494,frustrating,0.625,0.375,0.0
3495,frustratingly,0.0,0.0,1.0
3496,frustration,0.0,0.5,0.0
3497,fry,0.0,0.625,0.0
3498,fu,0.0,0.0,1.0
3499,fuel,0.25,0.375,0.0
3500,fueled,0.0,0.0,1.0
3501,fugitive,0.125,0.0,0.0
3502,fulfillment,0.5,0.25,0.0
3503,full,0.375,0.125,0.0
3504,fuller,0.0,0.0,1.0
3505,fullfrontal,0.0,0.0,1.0
3506,fulllength,0.0,0.0,1.0
3507,fully,0.375,0.0,0.0
3508,fullyrealized,0.0,0.0,1.0
3509,fumble,0.0,0.75,0.0
3510,fun,0.375,0.5,0.0
3511,function,0.0,0.0,1.0
3512,functional,0.5,0.0,0.0
3513,fundamental,0.5,0.0,0.0
3514,fundamentalist,0.0,0.375,0.0
3515,fundamentally,0.5,0.0,0.0
3516,funeral,0.0,0.0,1.0
3517,funnier,0.0,0.0,1.0
3518,funniest,0.0,0.0,1.0
3519,funny,0.5,0.5,0.0
3520,furious,0.375,0.5,0.0
3521,furlong,0.0,0.0,1.0
3522,fury,0.25,0.5,0.0
3523,fuss,0.25,0.5,0.0
3524,futile,0.0,0.5,0.0
3525,futility,0.25,0.0,0.0
3526,future,0.25,0.125,0.0
3527,futuristic,0.0,0.0,1.0
3528,fuzzy,0.25,0.75,0.0
3529,fword,0.0,0.0,1.0
3530,gabriel,0.125,0.0,0.0
3531,gadget,0.0,0.0,1.0
3532,gag,0.375,0.25,0.0
3533,gain,0.875,0.0,0.0
3534,gained,0.0,0.0,1.0
3535,gal,0.0,0.0,1.0
3536,galaxy,0.0,0.0,1.0
3537,gallagher,0.0,0.0,1.0
3538,gallery,0.0,0.0,1.0
3539,gallimard,0.0,0.0,1.0
3540,gallo,0.0,0.0,1.0
3541,gallows,0.0,0.0,1.0
3542,gamble,0.5,0.125,0.0
3543,gambling,0.0,0.0,1.0
3544,game,0.25,0.5,0.0
3545,gandhi,0.0,0.0,1.0
3546,gang,0.0,0.0,1.0
3547,gangster,0.0,0.0,1.0
3548,ganz,0.0,0.0,1.0
3549,gap,0.25,0.125,0.0
3550,gaping,0.0,0.125,0.0
3551,garbage,0.25,0.0,0.0
3552,garcia,0.0,0.0,1.0
3553,garden,0.0,0.0,1.0
3554,gardner,0.0,0.0,1.0
3555,garish,0.0,0.5,0.0
3556,garland,0.0,0.0,1.0
3557,garner,0.125,0.0,0.0
3558,garnered,0.0,0.0,1.0
3559,garofalo,0.0,0.0,1.0
3560,garofolo,0.0,0.0,1.0
3561,garry,0.0,0.0,1.0
3562,gary,0.0,0.0,1.0
3563,gas,0.0,0.0,1.0
3564,gasp,0.0,0.125,0.0
3565,gasping,0.0,0.0,1.0
3566,gast,0.0,0.0,1.0
3567,gate,0.0,0.0,1.0
3568,gather,0.0,0.0,1.0
3569,gathering,0.0,0.0,1.0
3570,gattaca,0.0,0.0,1.0
3571,gaudy,0.25,0.5,0.0
3572,gave,0.0,0.0,1.0
3573,gay,0.75,0.25,0.0
3574,gear,0.25,0.0,0.0
3575,geared,0.0,0.0,1.0
3576,geek,0.0,0.25,0.0
3577,gel,0.0,0.0,1.0
3578,gem,0.5,0.0,0.0
3579,gender,0.0,0.0,1.0
3580,gene,0.0,0.0,1.0
3581,general,0.0,0.125,0.0
3582,generalization,0.0,0.0,1.0
3583,generally,0.0,0.375,0.0
3584,generate,0.0,0.0,1.0
3585,generated,0.0,0.0,1.0
3586,generates,0.0,0.0,1.0
3587,generating,0.0,0.0,1.0
3588,generation,0.0,0.0,1.0
3589,generational,0.0,0.0,1.0
3590,generic,0.125,0.375,0.0
3591,generous,0.25,0.625,0.0
3592,generously,0.375,0.0,0.0
3593,genial,0.875,0.0,0.0
3594,genie,0.0,0.0,1.0
3595,genius,0.75,0.0,0.0
3596,genocide,0.0,0.0,1.0
3597,genre,0.0,0.125,0.0
3598,gentle,0.875,0.75,0.0
3599,gentleman,0.125,0.0,0.0
3600,gentler,0.0,0.0,1.0
3601,gently,0.25,0.0,0.0
3602,genuine,0.375,0.636,0.0
3603,genuinely,0.625,0.0,0.0
3604,genuineness,0.375,0.375,0.0
3605,geoffrey,0.0,0.0,1.0
3606,george,0.125,0.125,0.0
3607,gerald,0.0,0.0,1.0
3608,gerard,0.0,0.0,1.0
3609,gere,0.0,0.0,1.0
3610,german,0.0,0.0,1.0
3611,germany,0.0,0.0,1.0
3612,geronimo,0.0,0.0,1.0
3613,gerry,0.0,0.0,1.0
3614,gesture,0.0,0.0,1.0
3615,get,0.5,0.25,0.0
3616,getting,0.0,0.0,1.0
3617,gettysburg,0.0,0.0,1.0
3618,ghastly,0.25,0.625,0.0
3619,ghetto,0.0,0.75,0.0
3620,ghost,0.125,0.25,0.0
3621,giant,0.375,0.25,0.0
3622,gibson,0.0,0.0,1.0
3623,giddy,0.0,0.75,0.0
3624,gielgud,0.0,0.0,1.0
3625,gift,0.25,0.125,0.0
3626,gifted,0.5,0.0,0.0
3627,gigantic,0.0,0.0,1.0
3628,giggle,0.125,0.125,0.0
3629,giggling,0.0,0.0,1.0
3630,gil,0.0,0.0,1.0
3631,gilbert,0.0,0.0,1.0
3632,giles,0.0,0.0,1.0
3633,gilliam,0.0,0.0,1.0
3634,gillian,0.0,0.0,1.0
3635,gilmore,0.0,0.0,1.0
3636,gimmick,0.125,0.5,0.0
3637,gimmicky,0.0,0.0,1.0
3638,gina,0.0,0.0,1.0
3639,ginger,0.25,0.0,0.0
3640,gingerbread,0.0,0.0,1.0
3641,girl,0.125,0.0,0.0
3642,girlfriend,0.0,0.0,1.0
3643,giuseppe,0.0,0.0,1.0
3644,give,0.75,0.5,0.0
3645,given,0.375,0.125,0.0
3646,giving,0.5,0.0,0.0
3647,glacial,0.0,0.875,0.0
3648,glad,0.75,0.625,0.0
3649,gladiator,0.0,0.0,1.0
3650,glamorous,0.375,0.0,0.0
3651,glamour,0.625,0.0,0.0
3652,glance,0.0,0.0,1.0
3653,glaring,0.625,0.875,0.0
3654,glass,0.0,0.125,0.0
3655,glee,0.5,0.875,0.0
3656,gleefully,0.25,0.0,0.0
3657,glen,0.0,0.0,1.0
3658,glengarry,0.0,0.0,1.0
3659,glenn,0.0,0.0,1.0
3660,glib,0.375,0.375,0.0
3661,glimmer,0.0,0.0,1.0
3662,glimpse,0.0,0.0,1.0
3663,globe,0.0,0.0,1.0
3664,gloom,0.125,0.625,0.0
